TweetID,HandLabel,AnnotatorID
457858533539979264,Neutral,36
457858648258400256,Neutral,36
457858694748053504,Neutral,42
457858766080598016,Neutral,42
457858766080598016,Neutral,42
457858828626067457,Negative,42
457858828626067457,Neutral,42
457858865305223168,Negative,37
457858942400729088,Neutral,42
457859016954482688,Positive,36
457859074403872768,Neutral,36
457859138719342592,Positive,42
457859267136344064,Neutral,42
457859267136344064,Neutral,42
457859398577442817,Neutral,42
457859398577442817,Neutral,42
457859488972681216,Negative,36
457859540466556928,Positive,36
457859764970876928,Neutral,36
457859820948029440,Positive,42
457859822130827264,Neutral,42
457859840648679424,Neutral,42
457859866997293056,Positive,42
457859866997293056,Positive,37
457859915789635586,Neutral,42
457860051290845184,Negative,36
457860069762531329,Neutral,42
457860106408165376,Neutral,42
457860271722479617,Positive,36
457860414337208320,Negative,36
457860481823551488,Positive,42
457860481823551488,Positive,36
457860518355955712,Negative,36
457860672869511168,Neutral,42
457860690536312832,Neutral,42
457860895608422400,Neutral,36
457860929393545216,Neutral,42
457860929393545216,Positive,36
457860964516626432,Negative,42
457861006161874944,Negative,42
457861084423016449,Neutral,42
457861084423016449,Neutral,42
457861099191549952,Neutral,42
457861181064355840,Negative,36
457861240920887297,Positive,36
457861245031690240,Negative,36
457861330452877312,Neutral,36
457861362820345856,Negative,36
457861509624786944,Negative,42
457861509624786944,Negative,42
457861515404513280,Neutral,37
457861540213841920,Neutral,42
457861540213841920,Neutral,42
457861603179126784,Positive,36
457861807483670530,Positive,36
457861850684997632,Neutral,36
457861974559580160,Positive,36
457861996357353472,Neutral,42
457862108294967296,Neutral,42
457862150456102912,Positive,37
457862225773207552,Negative,42
457862306870067200,Positive,36
457862400163995648,Neutral,36
457862406480625665,Positive,42
457862499183132672,Neutral,42
457862499183132672,Positive,42
457862589931069440,Positive,42
457862627809849345,Positive,36
457862828976660481,Neutral,36
457862951853383680,Positive,36
457862951853383680,Neutral,42
457862989325291520,Neutral,42
457862989568151552,Neutral,42
457862990201487360,Neutral,42
457863037425582080,Positive,37
457863120162398209,Positive,36
457863139707875328,Neutral,42
457863139707875328,Positive,36
457863235270492160,Neutral,42
457863327532605440,Neutral,42
457863327532605440,Neutral,42
457863408864727040,Positive,42
457863421900242944,Neutral,42
457863421900242944,Neutral,42
457863483871461376,Positive,36
457863563538087936,Neutral,42
457863654793547776,Neutral,36
457863672032133120,Neutral,42
457863672032133120,Positive,36
457863806002020352,Positive,42
457863852630495233,Positive,42
457863873455206400,Negative,37
457863975892709376,Neutral,42
457864016116056064,Negative,42
457864016116056064,Negative,36
457864082142810112,Negative,36
457864126694694912,Negative,42
457864200908730368,Positive,42
457864200908730368,Positive,42
457864266792845312,Neutral,42
457864602756612096,Positive,36
457864720867803137,Positive,36
457864893551882240,Positive,36
457864921100062720,Neutral,42
457864951433277440,Negative,42
457865019209031680,Neutral,42
457865019209031680,Neutral,42
457865044353880064,Neutral,37
457865101383827457,Neutral,42
457865211555217408,Neutral,36
457865254782111745,Neutral,42
457865333815410688,Positive,42
457865357622267905,Neutral,42
457865411439374337,Positive,36
457865510433337344,Neutral,36
457865574513926144,Negative,36
457865788041732096,Positive,36
457865830655877120,Negative,42
457865830655877120,Negative,42
457865892286562305,Neutral,42
457865914818785281,Positive,42
457866012701245440,Neutral,37
457866102367072256,Neutral,42
457866102367072256,Neutral,42
457866116854202368,Negative,36
457866129428729856,Negative,36
457866209032421376,Positive,42
457866247959769089,Neutral,42
457866314267508736,Neutral,42
457866314267508736,Positive,42
457866410489049090,Positive,42
457866489031589888,Positive,36
457866593868218368,Positive,42
457866593868218368,Neutral,36
457866702039306240,Positive,36
457866982894084096,Neutral,42
457867049268953088,Neutral,42
457867055136768000,Neutral,37
457867164138369024,Positive,36
457867364520828929,Neutral,42
457867381361377280,Neutral,42
457867382724108288,Neutral,42
457867418313183233,Neutral,42
457867440358424576,Positive,36
457867477452849153,Positive,36
457867477452849153,Negative,42
457867541759926272,Neutral,36
457867624702300160,Neutral,36
457867777651802112,Positive,36
457867898183487489,Negative,42
457867959147704320,Positive,42
457867992106557440,Positive,42
457868045495451648,Positive,37
457868099384274944,Neutral,42
457868210503950336,Neutral,42
457868210503950336,Neutral,42
457868353722658817,Neutral,42
457868417471889408,Positive,42
457868472773791744,Positive,36
457868527136169985,Positive,36
457868579598512128,Neutral,36
457868606463025153,Positive,36
457868703036899329,Neutral,42
457868743406653440,Neutral,42
457868808955658240,Positive,42
457868808955658240,Positive,42
457868836600311808,Negative,37
457869064250331136,Neutral,36
457869087868477440,Neutral,36
457869121586495489,Neutral,42
457869177827901440,Negative,42
457869189563174913,Neutral,42
457869216465821696,Neutral,42
457869238288801792,Negative,36
457869260694380544,Neutral,36
457869270354231297,Positive,36
457869291392884736,Positive,36
457869323584163840,Negative,36
457869369704714240,Negative,42
457869369704714240,Negative,42
457869406295830529,Neutral,42
457869406295830529,Neutral,42
457869466391830528,Neutral,42
457869524101246976,Neutral,37
457869607223984128,Positive,42
457869610424233984,Neutral,42
457869610424233984,Neutral,36
457869662861414401,Negative,36
457869929132621825,Neutral,42
457869931468816384,Neutral,36
457869955850321921,Positive,36
457869955850321921,Positive,42
457870010745364480,Negative,36
457870068081123328,Neutral,36
457870125728026624,Neutral,42
457870152135344129,Neutral,42
457870183139663874,Neutral,42
457870183139663874,Neutral,42
457870217994326016,Neutral,42
457870217994326016,Neutral,37
457870330674282497,Neutral,42
457870413776048128,Neutral,36
457870521259270145,Positive,36
457870630705455104,Neutral,42
457870630705455104,Neutral,42
457870802294419457,Positive,36
457870873098469377,Positive,36
457870905524617216,Neutral,36
457870948629495808,Neutral,42
457870948629495808,Neutral,36
457871018351423490,Neutral,36
457871029952466944,Neutral,42
457871029952466944,Positive,42
457871170877259776,Neutral,42
457871311659094018,Positive,37
457871390763257856,Neutral,42
457871451249725440,Negative,36
457871451249725440,Negative,42
457871489346592769,Positive,36
457871582841827328,Neutral,42
457871711804088320,Positive,36
457871711804088320,Neutral,42
457871764455174144,Neutral,36
457871884378312705,Positive,36
457871909158260737,Neutral,42
457871909158260737,Neutral,42
457871920772694016,Neutral,42
457871933632425984,Negative,42
457871933632425984,Negative,42
457872005149523968,Negative,37
457872080609234944,Neutral,42
457872104806158336,Neutral,36
457872141246296065,Neutral,36
457872211475726336,Negative,42
457872271433297920,Neutral,42
457872271433297920,Neutral,42
457872444184088576,Neutral,42
457872444184088576,Negative,42
457872505903276032,Negative,36
457872555526070273,Positive,36
457872624769843200,Positive,36
457872694630154240,Neutral,36
457872739911475202,Neutral,36
457872938205999104,Neutral,42
457873013976088576,Negative,37
457873099149418496,Positive,36
457873141508087808,Positive,36
457873234856517632,Neutral,42
457873234856517632,Positive,42
457873257786789889,Neutral,42
457873278691180544,Negative,42
457873318436024322,Neutral,36
457873341161177088,Positive,36
457873404654522368,Negative,36
457873446710816768,Positive,36
457873477954174976,Positive,36
457873535260954625,Neutral,42
457873588365058048,Neutral,42
457873667025043456,Neutral,42
457873686633398272,Negative,37
457873686633398272,Neutral,42
457873758221762561,Neutral,42
457873832892985344,Negative,36
457873900123463680,Neutral,36
457874003655680000,Neutral,42
457874003655680000,Neutral,42
457874117308715008,Neutral,42
457874157628583936,Neutral,42
457874161764143104,Neutral,42
457874161764143104,Neutral,36
457874162498162688,Neutral,36
457874163169243136,Neutral,36
457874179900329984,Positive,36
457874300377497600,Neutral,42
457874333395087360,Neutral,42
457874359772655616,Neutral,42
457874400809717760,Positive,37
457874415263686657,Neutral,42
457874446293139456,Positive,36
457874537271816192,Positive,36
457874615369744384,Neutral,42
457874642288799744,Neutral,42
457874642288799744,Neutral,42
457874699771711489,Positive,42
457874699771711489,Neutral,42
457874722030886913,Neutral,42
457874749524152320,Negative,36
457874848564670465,Neutral,42
457874879506030592,Positive,36
457874879506030592,Neutral,42
457874936439140352,Neutral,36
457874956651888640,Neutral,36
457874976574832640,Neutral,42
457875055650025472,Neutral,42
457875118749143040,Neutral,42
457875130744856577,Positive,37
457875231831764992,Negative,42
457875291193737216,Positive,36
457875334164381696,Positive,36
457875398203043841,Neutral,42
457875461746733056,Neutral,42
457875461746733056,Neutral,42
457875675769483264,Neutral,42
457875768488767488,Neutral,36
457875978317234177,Neutral,36
457876083141263360,Neutral,42
457876083141263360,Positive,36
457876138787106817,Positive,36
457876244236099584,Positive,42
457876269146071041,Neutral,42
457876406211330049,Neutral,37
457876428517040128,Neutral,42
457876496753754112,Positive,36
457876562906718208,Negative,42
457876562906718208,Negative,36
457876612646993921,Neutral,42
457876661279948800,Neutral,42
457876723619868673,Neutral,42
457876756972969984,Neutral,42
457876780905672704,Negative,36
457876859980890112,Positive,36
457876878863659008,Neutral,36
457876959398481921,Negative,36
457877016084492288,Neutral,36
457877016415838208,Neutral,42
457877017958944770,Neutral,42
457877069134061568,Neutral,42
457877138046451713,Positive,37
457877166705745920,Neutral,42
457877166705745920,Neutral,42
457877283874037760,Neutral,36
457877351297081344,Positive,36
457877351297081344,Positive,42
457877401838821376,Positive,42
457877429802258432,Neutral,42
457877506616733697,Neutral,42
457877539281993729,Negative,36
457877567228641280,Positive,36
457877567228641280,Neutral,42
457877589223550976,Neutral,36
457877624107589632,Positive,36
457877684173819905,Neutral,42
457877684173819905,Neutral,36
457877715975413762,Neutral,42
457877879695872000,Neutral,42
457878057525977088,Positive,37
457878099305062400,Positive,42
457878165885833216,Positive,36
457878266452672512,Positive,36
457878266452672512,Neutral,42
457878340549226497,Positive,42
457878340549226497,Positive,42
457878410862559232,Neutral,42
457878474200735744,Neutral,42
457878611790688256,Negative,36
457878684297613312,Neutral,36
457878708310007808,Neutral,36
457878777813811200,Neutral,36
457878893559828480,Positive,36
457878962967150592,Neutral,42
457879021783482368,Neutral,42
457879093179326464,Neutral,42
457879179082883072,Neutral,42
457879179082883072,Neutral,37
457879250516054016,Neutral,42
457879298800877568,Neutral,36
457879354580938752,Positive,36
457879356040151040,Neutral,42
457879356748992512,Neutral,42
457879358095372288,Neutral,42
457879392241606656,Neutral,42
457879499145609217,Neutral,36
457879499145609217,Neutral,42
457879552745029633,Negative,36
457879552745029633,Neutral,42
457879616154501122,Neutral,36
457879730730332160,Positive,36
457879760757342211,Negative,36
457879799302995968,Neutral,42
457879956291612672,Neutral,42
457879981008642049,Neutral,42
457880012004532225,Negative,37
457880054442512384,Neutral,42
457880175775330304,Negative,36
457880229537935360,Neutral,36
457880265504079872,Neutral,42
457880411482628097,Neutral,42
457880546052677632,Positive,36
457880578785042432,Neutral,36
457880635974373376,Positive,36
457880635974373376,Neutral,42
457880666709839872,Positive,36
457880739477209088,Positive,36
457880812156096512,Negative,42
457880849980346369,Negative,42
457881004775333888,Neutral,37
457881004775333888,Neutral,42
457881084261597184,Neutral,42
457881109930729472,Neutral,36
457881160828612608,Negative,36
457881250368589825,Neutral,42
